Member_number,Date,itemDescription,year,month,day,day_of_week
1954,8/6/2015,bottled beer,2015,6,8,0
1954,8/6/2015,canned beer,2015,6,8,0
2176,8/6/2015,whole milk,2015,6,8,0
2176,8/6/2015,brown bread,2015,6,8,0
2775,8/6/2015,pip fruit,2015,6,8,0
2775,8/6/2015,grapes,2015,6,8,0
3595,8/6/2015,bottled beer,2015,6,8,0
3595,8/6/2015,other vegetables,2015,6,8,0
3682,8/6/2015,cooking chocolate,2015,6,8,0
3682,8/6/2015,oil,2015,6,8,0
3739,8/6/2015,rolls/buns,2015,6,8,0
3739,8/6/2015,whole milk,2015,6,8,0
3739,8/6/2015,soda,2015,6,8,0
3741,8/6/2015,butter milk,2015,6,8,0
3741,8/6/2015,ham,2015,6,8,0
3741,8/6/2015,whole milk,2015,6,8,0
3741,8/6/2015,chicken,2015,6,8,0
3741,8/6/2015,domestic eggs,2015,6,8,0
3741,8/6/2015,shopping bags,2015,6,8,0
3741,8/6/2015,chewing gum,2015,6,8,0
3741,8/6/2015,shopping bags,2015,6,8,0
3741,8/6/2015,white bread,2015,6,8,0
3761,8/6/2015,citrus fruit,2015,6,8,0
3761,8/6/2015,beverages,2015,6,8,0
4019,8/6/2015,pork,2015,6,8,0
4019,8/6/2015,sliced cheese,2015,6,8,0
4287,8/6/2015,soda,2015,6,8,0
4287,8/6/2015,root vegetables,2015,6,8,0
4340,8/6/2015,pork,2015,6,8,0
4340,8/6/2015,frozen fish,2015,6,8,0
4494,8/6/2015,beef,2015,6,8,0
4494,8/6/2015,frozen meals,2015,6,8,0
4494,8/6/2015,white bread,2015,6,8,0
4942,8/6/2015,sausage,2015,6,8,0
4942,8/6/2015,chocolate,2015,6,8,0
4942,8/6/2015,specialty chocolate,2015,6,8,0
4942,8/6/2015,cocoa drinks,2015,6,8,0
4967,8/6/2015,pip fruit,2015,6,8,0
4967,8/6/2015,whole milk,2015,6,8,0
1279,9/6/2015,tropical fruit,2015,6,9,1
1279,9/6/2015,yogurt,2015,6,9,1
1279,9/6/2015,sausage,2015,6,9,1
1279,9/6/2015,rolls/buns,2015,6,9,1
1357,9/6/2015,root vegetables,2015,6,9,1
1357,9/6/2015,canned beer,2015,6,9,1
1440,9/6/2015,shopping bags,2015,6,9,1
1440,9/6/2015,shopping bags,2015,6,9,1
2165,9/6/2015,citrus fruit,2015,6,9,1
2165,9/6/2015,yogurt,2015,6,9,1
2289,9/6/2015,brown bread,2015,6,9,1
2289,9/6/2015,ice cream,2015,6,9,1
2289,9/6/2015,fruit/vegetable juice,2015,6,9,1
2314,9/6/2015,citrus fruit,2015,6,9,1
2314,9/6/2015,yogurt,2015,6,9,1
2402,9/6/2015,whole milk,2015,6,9,1
2402,9/6/2015,soda,2015,6,9,1
2402,9/6/2015,bottled water,2015,6,9,1
2402,9/6/2015,pastry,2015,6,9,1
2899,9/6/2015,sausage,2015,6,9,1
2899,9/6/2015,pastry,2015,6,9,1
3581,9/6/2015,UHT-milk,2015,6,9,1
3581,9/6/2015,dishes,2015,6,9,1
3581,9/6/2015,frozen dessert,2015,6,9,1
3789,9/6/2015,margarine,2015,6,9,1
3789,9/6/2015,brandy,2015,6,9,1
3789,9/6/2015,root vegetables,2015,6,9,1
3789,9/6/2015,shopping bags,2015,6,9,1
4167,9/6/2015,frankfurter,2015,6,9,1
4167,9/6/2015,condensed milk,2015,6,9,1
4267,9/6/2015,citrus fruit,2015,6,9,1
4267,9/6/2015,whole milk,2015,6,9,1
4338,9/6/2015,frankfurter,2015,6,9,1
4338,9/6/2015,onions,2015,6,9,1
4728,9/6/2015,other vegetables,2015,6,9,1
4728,9/6/2015,rolls/buns,2015,6,9,1
4794,9/6/2015,sausage,2015,6,9,1
4794,9/6/2015,rolls/buns,2015,6,9,1
4794,9/6/2015,soda,2015,6,9,1
4794,9/6/2015,other vegetables,2015,6,9,1
4934,9/6/2015,rolls/buns,2015,6,9,1
4934,9/6/2015,other vegetables,2015,6,9,1
4944,9/6/2015,domestic eggs,2015,6,9,1
4944,9/6/2015,bottled beer,2015,6,9,1
1048,10/6/2015,rolls/buns,2015,6,10,2
1048,10/6/2015,condensed milk,2015,6,10,2
1048,10/6/2015,whole milk,2015,6,10,2
1048,10/6/2015,soda,2015,6,10,2
1362,10/6/2015,curd,2015,6,10,2
1362,10/6/2015,whole milk,2015,6,10,2
1362,10/6/2015,bottled water,2015,6,10,2
1825,10/6/2015,chicken,2015,6,10,2
1825,10/6/2015,bottled beer,2015,6,10,2
1825,10/6/2015,soda,2015,6,10,2
1825,10/6/2015,domestic eggs,2015,6,10,2
1825,10/6/2015,other vegetables,2015,6,10,2
2160,10/6/2015,bottled beer,2015,6,10,2
2160,10/6/2015,dishes,2015,6,10,2
2298,10/6/2015,beef,2015,6,10,2
2298,10/6/2015,newspapers,2015,6,10,2
2298,10/6/2015,misc. beverages,2015,6,10,2
2432,10/6/2015,whole milk,2015,6,10,2
2432,10/6/2015,condensed milk,2015,6,10,2
2508,10/6/2015,canned beer,2015,6,10,2
2508,10/6/2015,semi-finished bread,2015,6,10,2
2893,10/6/2015,tropical fruit,2015,6,10,2
2893,10/6/2015,citrus fruit,2015,6,10,2
3048,10/6/2015,frankfurter,2015,6,10,2
3048,10/6/2015,rolls/buns,2015,6,10,2
3048,10/6/2015,coffee,2015,6,10,2
3048,10/6/2015,white wine,2015,6,10,2
3094,10/6/2015,tropical fruit,2015,6,10,2
3094,10/6/2015,grapes,2015,6,10,2
3300,10/6/2015,hamburger meat,2015,6,10,2
3300,10/6/2015,root vegetables,2015,6,10,2
3300,10/6/2015,fruit/vegetable juice,2015,6,10,2
3307,10/6/2015,citrus fruit,2015,6,10,2
3307,10/6/2015,yogurt,2015,6,10,2
3307,10/6/2015,specialty bar,2015,6,10,2
3307,10/6/2015,chocolate,2015,6,10,2
3803,10/6/2015,root vegetables,2015,6,10,2
3803,10/6/2015,fruit/vegetable juice,2015,6,10,2
3803,10/6/2015,berries,2015,6,10,2
3803,10/6/2015,newspapers,2015,6,10,2
3803,10/6/2015,chewing gum,2015,6,10,2
3903,10/6/2015,canned beer,2015,6,10,2
3903,10/6/2015,citrus fruit,2015,6,10,2
3903,10/6/2015,rolls/buns,2015,6,10,2
3903,10/6/2015,condensed milk,2015,6,10,2
3903,10/6/2015,skin care,2015,6,10,2
4444,10/6/2015,soda,2015,6,10,2
4444,10/6/2015,root vegetables,2015,6,10,2
4444,10/6/2015,fruit/vegetable juice,2015,6,10,2
4727,10/6/2015,bottled water,2015,6,10,2
4727,10/6/2015,root vegetables,2015,6,10,2
4891,10/6/2015,chicken,2015,6,10,2
4891,10/6/2015,whole milk,2015,6,10,2
4891,10/6/2015,rolls/buns,2015,6,10,2
1296,11/6/2015,pip fruit,2015,6,11,3
1296,11/6/2015,root vegetables,2015,6,11,3
1296,11/6/2015,root vegetables,2015,6,11,3
1296,11/6/2015,beverages,2015,6,11,3
1515,11/6/2015,bottled beer,2015,6,11,3
1515,11/6/2015,candy,2015,6,11,3
1612,11/6/2015,bottled water,2015,6,11,3
1612,11/6/2015,frozen vegetables,2015,6,11,3
2010,11/6/2015,soda,2015,6,11,3
2010,11/6/2015,whole milk,2015,6,11,3
2010,11/6/2015,soda,2015,6,11,3
2010,11/6/2015,specialty bar,2015,6,11,3
2010,11/6/2015,bottled water,2015,6,11,3
2092,11/6/2015,newspapers,2015,6,11,3
2092,11/6/2015,root vegetables,2015,6,11,3
2092,11/6/2015,margarine,2015,6,11,3
2114,11/6/2015,whole milk,2015,6,11,3
2114,11/6/2015,whole milk,2015,6,11,3
2513,11/6/2015,ice cream,2015,6,11,3
2513,11/6/2015,rolls/buns,2015,6,11,3
2513,11/6/2015,bottled beer,2015,6,11,3
2513,11/6/2015,canned beer,2015,6,11,3
2775,11/6/2015,pork,2015,6,11,3
2775,11/6/2015,sausage,2015,6,11,3
2775,11/6/2015,whole milk,2015,6,11,3
2775,11/6/2015,frozen vegetables,2015,6,11,3
3268,11/6/2015,canned beer,2015,6,11,3
3268,11/6/2015,long life bakery product,2015,6,11,3
3268,11/6/2015,rolls/buns,2015,6,11,3
3744,11/6/2015,canned beer,2015,6,11,3
3744,11/6/2015,misc. beverages,2015,6,11,3
3744,11/6/2015,liqueur,2015,6,11,3
3894,11/6/2015,finished products,2015,6,11,3
3894,11/6/2015,other vegetables,2015,6,11,3
3929,11/6/2015,pork,2015,6,11,3
3929,11/6/2015,spread cheese,2015,6,11,3
4038,11/6/2015,root vegetables,2015,6,11,3
4038,11/6/2015,tropical fruit,2015,6,11,3
4038,11/6/2015,bottled water,2015,6,11,3
4038,11/6/2015,white bread,2015,6,11,3
4038,11/6/2015,processed cheese,2015,6,11,3
4038,11/6/2015,yogurt,2015,6,11,3
4038,11/6/2015,beverages,2015,6,11,3
4130,11/6/2015,rolls/buns,2015,6,11,3
4130,11/6/2015,tropical fruit,2015,6,11,3
4130,11/6/2015,root vegetables,2015,6,11,3
4130,11/6/2015,condensed milk,2015,6,11,3
4134,11/6/2015,meat,2015,6,11,3
4134,11/6/2015,whole milk,2015,6,11,3
4144,11/6/2015,root vegetables,2015,6,11,3
4144,11/6/2015,waffles,2015,6,11,3
4166,11/6/2015,citrus fruit,2015,6,11,3
4166,11/6/2015,canned beer,2015,6,11,3
4166,11/6/2015,rolls/buns,2015,6,11,3
4166,11/6/2015,whole milk,2015,6,11,3
4326,11/6/2015,packaged fruit/vegetables,2015,6,11,3
4326,11/6/2015,liquor,2015,6,11,3
4326,11/6/2015,shopping bags,2015,6,11,3
4358,11/6/2015,beef,2015,6,11,3
4358,11/6/2015,pasta,2015,6,11,3
4486,11/6/2015,berries,2015,6,11,3
4486,11/6/2015,rolls/buns,2015,6,11,3
4877,11/6/2015,whole milk,2015,6,11,3
4877,11/6/2015,ham,2015,6,11,3
4877,11/6/2015,other vegetables,2015,6,11,3
4877,11/6/2015,rum,2015,6,11,3
4877,11/6/2015,canned beer,2015,6,11,3
1440,12/6/2015,sausage,2015,6,12,4
1440,12/6/2015,tropical fruit,2015,6,12,4
1843,12/6/2015,other vegetables,2015,6,12,4
1843,12/6/2015,chicken,2015,6,12,4
1923,12/6/2015,beef,2015,6,12,4
1923,12/6/2015,other vegetables,2015,6,12,4
2238,12/6/2015,sausage,2015,6,12,4
2238,12/6/2015,butter,2015,6,12,4
2238,12/6/2015,yogurt,2015,6,12,4
2238,12/6/2015,yogurt,2015,6,12,4
2500,12/6/2015,citrus fruit,2015,6,12,4
2500,12/6/2015,fruit/vegetable juice,2015,6,12,4
2500,12/6/2015,pickled vegetables,2015,6,12,4
2520,12/6/2015,whipped/sour cream,2015,6,12,4
2520,12/6/2015,soda,2015,6,12,4
2629,12/6/2015,liver loaf,2015,6,12,4
2629,12/6/2015,chicken,2015,6,12,4
2629,12/6/2015,whole milk,2015,6,12,4
2629,12/6/2015,canned beer,2015,6,12,4
2629,12/6/2015,fruit/vegetable juice,2015,6,12,4
2629,12/6/2015,frozen dessert,2015,6,12,4
2629,12/6/2015,light bulbs,2015,6,12,4
2629,12/6/2015,condensed milk,2015,6,12,4
3066,12/6/2015,pastry,2015,6,12,4
3066,12/6/2015,soda,2015,6,12,4
3188,12/6/2015,tropical fruit,2015,6,12,4
3188,12/6/2015,other vegetables,2015,6,12,4
3732,12/6/2015,chicken,2015,6,12,4
3732,12/6/2015,salty snack,2015,6,12,4
3732,12/6/2015,yogurt,2015,6,12,4
3737,12/6/2015,frankfurter,2015,6,12,4
3737,12/6/2015,sausage,2015,6,12,4
3737,12/6/2015,packaged fruit/vegetables,2015,6,12,4
3737,12/6/2015,yogurt,2015,6,12,4
3737,12/6/2015,bottled beer,2015,6,12,4
3737,12/6/2015,shopping bags,2015,6,12,4
3836,12/6/2015,yogurt,2015,6,12,4
3836,12/6/2015,other vegetables,2015,6,12,4
4224,12/6/2015,bottled beer,2015,6,12,4
4224,12/6/2015,pastry,2015,6,12,4
4226,12/6/2015,sausage,2015,6,12,4
4226,12/6/2015,domestic eggs,2015,6,12,4
4226,12/6/2015,frozen meals,2015,6,12,4
4277,12/6/2015,bottled water,2015,6,12,4
4277,12/6/2015,rolls/buns,2015,6,12,4
4277,12/6/2015,popcorn,2015,6,12,4
4280,12/6/2015,ham,2015,6,12,4
4280,12/6/2015,white wine,2015,6,12,4
4280,12/6/2015,pasta,2015,6,12,4
4645,12/6/2015,tropical fruit,2015,6,12,4
4645,12/6/2015,hamburger meat,2015,6,12,4
4645,12/6/2015,bottled beer,2015,6,12,4
4645,12/6/2015,yogurt,2015,6,12,4
1142,13/06/2015,chicken,2015,6,13,5
1142,13/06/2015,brown bread,2015,6,13,5
1218,13/06/2015,other vegetables,2015,6,13,5
1218,13/06/2015,fruit/vegetable juice,2015,6,13,5
1348,13/06/2015,root vegetables,2015,6,13,5
1348,13/06/2015,chewing gum,2015,6,13,5
1348,13/06/2015,chocolate,2015,6,13,5
1348,13/06/2015,bottled beer,2015,6,13,5
1799,13/06/2015,canned beer,2015,6,13,5
1799,13/06/2015,canned fish,2015,6,13,5
2265,13/06/2015,frankfurter,2015,6,13,5
2265,13/06/2015,chicken,2015,6,13,5
2265,13/06/2015,white bread,2015,6,13,5
2265,13/06/2015,whipped/sour cream,2015,6,13,5
2265,13/06/2015,specialty fat,2015,6,13,5
2265,13/06/2015,soft cheese,2015,6,13,5
2494,13/06/2015,pot plants,2015,6,13,5
2494,13/06/2015,packaged fruit/vegetables,2015,6,13,5
2494,13/06/2015,butter,2015,6,13,5
2494,13/06/2015,rolls/buns,2015,6,13,5
2530,13/06/2015,softener,2015,6,13,5
2530,13/06/2015,yogurt,2015,6,13,5
2530,13/06/2015,cling film/bags,2015,6,13,5
2916,13/06/2015,house keeping products,2015,6,13,5
2916,13/06/2015,salty snack,2015,6,13,5
2916,13/06/2015,semi-finished bread,2015,6,13,5
2916,13/06/2015,other vegetables,2015,6,13,5
2916,13/06/2015,whole milk,2015,6,13,5
2916,13/06/2015,domestic eggs,2015,6,13,5
2916,13/06/2015,chocolate marshmallow,2015,6,13,5
2916,13/06/2015,whole milk,2015,6,13,5
3071,13/06/2015,sausage,2015,6,13,5
3071,13/06/2015,frozen meals,2015,6,13,5
3094,13/06/2015,sausage,2015,6,13,5
3094,13/06/2015,meat,2015,6,13,5
3128,13/06/2015,cream cheese ,2015,6,13,5
3128,13/06/2015,meat,2015,6,13,5
3128,13/06/2015,rolls/buns,2015,6,13,5
3128,13/06/2015,yogurt,2015,6,13,5
3128,13/06/2015,frozen meals,2015,6,13,5
3128,13/06/2015,whipped/sour cream,2015,6,13,5
3352,13/06/2015,sausage,2015,6,13,5
3352,13/06/2015,sugar,2015,6,13,5
3352,13/06/2015,yogurt,2015,6,13,5
3463,13/06/2015,pip fruit,2015,6,13,5
3463,13/06/2015,bottled water,2015,6,13,5
3574,13/06/2015,tropical fruit,2015,6,13,5
3574,13/06/2015,domestic eggs,2015,6,13,5
3612,13/06/2015,canned beer,2015,6,13,5
3612,13/06/2015,brown bread,2015,6,13,5
3863,13/06/2015,brown bread,2015,6,13,5
3863,13/06/2015,pet care,2015,6,13,5
3947,13/06/2015,meat,2015,6,13,5
3947,13/06/2015,liver loaf,2015,6,13,5
4153,13/06/2015,house keeping products,2015,6,13,5
4153,13/06/2015,fruit/vegetable juice,2015,6,13,5
4246,13/06/2015,yogurt,2015,6,13,5
4246,13/06/2015,rolls/buns,2015,6,13,5
4437,13/06/2015,hamburger meat,2015,6,13,5
4437,13/06/2015,root vegetables,2015,6,13,5
4553,13/06/2015,curd,2015,6,13,5
4553,13/06/2015,coffee,2015,6,13,5
4553,13/06/2015,baking powder,2015,6,13,5
4564,13/06/2015,cat food,2015,6,13,5
4564,13/06/2015,pip fruit,2015,6,13,5
4564,13/06/2015,white bread,2015,6,13,5
4591,13/06/2015,zwieback,2015,6,13,5
4591,13/06/2015,onions,2015,6,13,5
4591,13/06/2015,female sanitary products,2015,6,13,5
1006,14/06/2015,whole milk,2015,6,14,6
1006,14/06/2015,frankfurter,2015,6,14,6
1006,14/06/2015,chicken,2015,6,14,6
1006,14/06/2015,frankfurter,2015,6,14,6
1006,14/06/2015,flour,2015,6,14,6
1006,14/06/2015,chocolate,2015,6,14,6
1006,14/06/2015,bottled beer,2015,6,14,6
1006,14/06/2015,rolls/buns,2015,6,14,6
1159,14/06/2015,citrus fruit,2015,6,14,6
1159,14/06/2015,soda,2015,6,14,6
1483,14/06/2015,root vegetables,2015,6,14,6
1483,14/06/2015,canned beer,2015,6,14,6
1483,14/06/2015,specialty cheese,2015,6,14,6
1483,14/06/2015,rolls/buns,2015,6,14,6
1580,14/06/2015,citrus fruit,2015,6,14,6
1580,14/06/2015,whole milk,2015,6,14,6
1950,14/06/2015,other vegetables,2015,6,14,6
1950,14/06/2015,sliced cheese,2015,6,14,6
2549,14/06/2015,pip fruit,2015,6,14,6
2549,14/06/2015,frozen fish,2015,6,14,6
2958,14/06/2015,rolls/buns,2015,6,14,6
2958,14/06/2015,hamburger meat,2015,6,14,6
2982,14/06/2015,canned beer,2015,6,14,6
2982,14/06/2015,soda,2015,6,14,6
3169,14/06/2015,other vegetables,2015,6,14,6
3169,14/06/2015,pip fruit,2015,6,14,6
3169,14/06/2015,UHT-milk,2015,6,14,6
3169,14/06/2015,herbs,2015,6,14,6
3195,14/06/2015,pork,2015,6,14,6
3195,14/06/2015,rolls/buns,2015,6,14,6
3465,14/06/2015,coffee,2015,6,14,6
3465,14/06/2015,berries,2015,6,14,6
3465,14/06/2015,pickled vegetables,2015,6,14,6
3497,14/06/2015,other vegetables,2015,6,14,6
3497,14/06/2015,soda,2015,6,14,6
3497,14/06/2015,brown bread,2015,6,14,6
3497,14/06/2015,whole milk,2015,6,14,6
3497,14/06/2015,yogurt,2015,6,14,6
3497,14/06/2015,cling film/bags,2015,6,14,6
3497,14/06/2015,brown bread,2015,6,14,6
3497,14/06/2015,pastry,2015,6,14,6
3741,14/06/2015,root vegetables,2015,6,14,6
3741,14/06/2015,pastry,2015,6,14,6
3741,14/06/2015,candles,2015,6,14,6
3784,14/06/2015,seasonal products,2015,6,14,6
3784,14/06/2015,herbs,2015,6,14,6
3784,14/06/2015,spread cheese,2015,6,14,6
3784,14/06/2015,pickled vegetables,2015,6,14,6
4006,14/06/2015,sausage,2015,6,14,6
4006,14/06/2015,root vegetables,2015,6,14,6
4006,14/06/2015,kitchen towels,2015,6,14,6
4092,14/06/2015,onions,2015,6,14,6
4092,14/06/2015,candy,2015,6,14,6
4125,14/06/2015,whole milk,2015,6,14,6
4125,14/06/2015,other vegetables,2015,6,14,6
4134,14/06/2015,citrus fruit,2015,6,14,6
4134,14/06/2015,specialty chocolate,2015,6,14,6
4273,14/06/2015,other vegetables,2015,6,14,6
4273,14/06/2015,soda,2015,6,14,6
4492,14/06/2015,sausage,2015,6,14,6
4492,14/06/2015,frozen meals,2015,6,14,6
4492,14/06/2015,soda,2015,6,14,6
4509,14/06/2015,pork,2015,6,14,6
4509,14/06/2015,whole milk,2015,6,14,6
4646,14/06/2015,frankfurter,2015,6,14,6
4646,14/06/2015,hamburger meat,2015,6,14,6
4877,14/06/2015,sausage,2015,6,14,6
4877,14/06/2015,domestic eggs,2015,6,14,6
1032,15/06/2015,berries,2015,6,15,0
1032,15/06/2015,soda,2015,6,15,0
1032,15/06/2015,butter,2015,6,15,0
1032,15/06/2015,other vegetables,2015,6,15,0
1032,15/06/2015,white bread,2015,6,15,0
1032,15/06/2015,cream cheese ,2015,6,15,0
1033,15/06/2015,chicken,2015,6,15,0
1033,15/06/2015,waffles,2015,6,15,0
1136,15/06/2015,herbs,2015,6,15,0
1136,15/06/2015,citrus fruit,2015,6,15,0
1658,15/06/2015,beef,2015,6,15,0
1658,15/06/2015,butter,2015,6,15,0
1757,15/06/2015,frankfurter,2015,6,15,0
1757,15/06/2015,finished products,2015,6,15,0
1757,15/06/2015,canned beer,2015,6,15,0
1757,15/06/2015,hamburger meat,2015,6,15,0
1757,15/06/2015,packaged fruit/vegetables,2015,6,15,0
1757,15/06/2015,whipped/sour cream,2015,6,15,0
1757,15/06/2015,curd,2015,6,15,0
1757,15/06/2015,sweet spreads,2015,6,15,0
1757,15/06/2015,white bread,2015,6,15,0
1874,15/06/2015,citrus fruit,2015,6,15,0
1874,15/06/2015,pastry,2015,6,15,0
2356,15/06/2015,beef,2015,6,15,0
2356,15/06/2015,canned beer,2015,6,15,0
2356,15/06/2015,pastry,2015,6,15,0
2356,15/06/2015,whole milk,2015,6,15,0
2659,15/06/2015,tropical fruit,2015,6,15,0
2659,15/06/2015,yogurt,2015,6,15,0
2730,15/06/2015,chicken,2015,6,15,0
2730,15/06/2015,abrasive cleaner,2015,6,15,0
3165,15/06/2015,other vegetables,2015,6,15,0
3165,15/06/2015,sausage,2015,6,15,0
3165,15/06/2015,whole milk,2015,6,15,0
3165,15/06/2015,butter milk,2015,6,15,0
3165,15/06/2015,packaged fruit/vegetables,2015,6,15,0
3394,15/06/2015,pastry,2015,6,15,0
3394,15/06/2015,grapes,2015,6,15,0
3828,15/06/2015,yogurt,2015,6,15,0
3828,15/06/2015,canned fish,2015,6,15,0
3828,15/06/2015,pasta,2015,6,15,0
3948,15/06/2015,ham,2015,6,15,0
3948,15/06/2015,rolls/buns,2015,6,15,0
3948,15/06/2015,whole milk,2015,6,15,0
3948,15/06/2015,rum,2015,6,15,0
3948,15/06/2015,berries,2015,6,15,0
3948,15/06/2015,cleaner,2015,6,15,0
4177,15/06/2015,bottled beer,2015,6,15,0
4177,15/06/2015,canned beer,2015,6,15,0
4223,15/06/2015,liver loaf,2015,6,15,0
4223,15/06/2015,white bread,2015,6,15,0
4223,15/06/2015,herbs,2015,6,15,0
4223,15/06/2015,pastry,2015,6,15,0
4468,15/06/2015,pork,2015,6,15,0
4468,15/06/2015,brown bread,2015,6,15,0
4501,15/06/2015,other vegetables,2015,6,15,0
4501,15/06/2015,tropical fruit,2015,6,15,0
4501,15/06/2015,pork,2015,6,15,0
4501,15/06/2015,soda,2015,6,15,0
4508,15/06/2015,soda,2015,6,15,0
4508,15/06/2015,candy,2015,6,15,0
4515,15/06/2015,soda,2015,6,15,0
4515,15/06/2015,canned beer,2015,6,15,0
4515,15/06/2015,other vegetables,2015,6,15,0
4515,15/06/2015,whole milk,2015,6,15,0
4721,15/06/2015,sausage,2015,6,15,0
4721,15/06/2015,canned beer,2015,6,15,0
4721,15/06/2015,rum,2015,6,15,0
4721,15/06/2015,spices,2015,6,15,0
4826,15/06/2015,red/blush wine,2015,6,15,0
4826,15/06/2015,other vegetables,2015,6,15,0
4826,15/06/2015,rolls/buns,2015,6,15,0
1184,16/06/2015,root vegetables,2015,6,16,1
1184,16/06/2015,sweet spreads,2015,6,16,1
1363,16/06/2015,whole milk,2015,6,16,1
1363,16/06/2015,pastry,2015,6,16,1
1363,16/06/2015,butter,2015,6,16,1
1363,16/06/2015,whole milk,2015,6,16,1
1876,16/06/2015,tropical fruit,2015,6,16,1
1876,16/06/2015,frozen meals,2015,6,16,1
2253,16/06/2015,bottled water,2015,6,16,1
2253,16/06/2015,rolls/buns,2015,6,16,1
2271,16/06/2015,frankfurter,2015,6,16,1
2271,16/06/2015,whole milk,2015,6,16,1
2271,16/06/2015,instant coffee,2015,6,16,1
2271,16/06/2015,bottled water,2015,6,16,1
2321,16/06/2015,tropical fruit,2015,6,16,1
2321,16/06/2015,bottled beer,2015,6,16,1
2321,16/06/2015,domestic eggs,2015,6,16,1
2321,16/06/2015,rolls/buns,2015,6,16,1
2321,16/06/2015,long life bakery product,2015,6,16,1
2321,16/06/2015,other vegetables,2015,6,16,1
2321,16/06/2015,skin care,2015,6,16,1
2667,16/06/2015,frankfurter,2015,6,16,1
2667,16/06/2015,fruit/vegetable juice,2015,6,16,1
2667,16/06/2015,shopping bags,2015,6,16,1
2682,16/06/2015,whole milk,2015,6,16,1
2682,16/06/2015,soda,2015,6,16,1
2948,16/06/2015,frankfurter,2015,6,16,1
2948,16/06/2015,yogurt,2015,6,16,1
3025,16/06/2015,misc. beverages,2015,6,16,1
3025,16/06/2015,tea,2015,6,16,1
3281,16/06/2015,sausage,2015,6,16,1
3281,16/06/2015,frozen potato products,2015,6,16,1
3456,16/06/2015,root vegetables,2015,6,16,1
3456,16/06/2015,whole milk,2015,6,16,1
3542,16/06/2015,whole milk,2015,6,16,1
3542,16/06/2015,beef,2015,6,16,1
3552,16/06/2015,rolls/buns,2015,6,16,1
3552,16/06/2015,canned beer,2015,6,16,1
3552,16/06/2015,tropical fruit,2015,6,16,1
3552,16/06/2015,chewing gum,2015,6,16,1
3552,16/06/2015,margarine,2015,6,16,1
3703,16/06/2015,citrus fruit,2015,6,16,1
3703,16/06/2015,soda,2015,6,16,1
3703,16/06/2015,white bread,2015,6,16,1
3906,16/06/2015,pip fruit,2015,6,16,1
3906,16/06/2015,pasta,2015,6,16,1
4233,16/06/2015,whole milk,2015,6,16,1
4233,16/06/2015,coffee,2015,6,16,1
4267,16/06/2015,ham,2015,6,16,1
4267,16/06/2015,cream cheese ,2015,6,16,1
4619,16/06/2015,chicken,2015,6,16,1
4619,16/06/2015,ice cream,2015,6,16,1
4757,16/06/2015,misc. beverages,2015,6,16,1
4757,16/06/2015,pip fruit,2015,6,16,1
1529,17/06/2015,frankfurter,2015,6,17,2
1529,17/06/2015,soda,2015,6,17,2
2165,17/06/2015,soda,2015,6,17,2
2165,17/06/2015,pastry,2015,6,17,2
2444,17/06/2015,sausage,2015,6,17,2
2444,17/06/2015,curd,2015,6,17,2
2444,17/06/2015,fruit/vegetable juice,2015,6,17,2
2798,17/06/2015,chicken,2015,6,17,2
2798,17/06/2015,bottled beer,2015,6,17,2
2799,17/06/2015,butter,2015,6,17,2
2799,17/06/2015,baking powder,2015,6,17,2
2799,17/06/2015,brown bread,2015,6,17,2
2937,17/06/2015,photo/film,2015,6,17,2
2937,17/06/2015,chewing gum,2015,6,17,2
3495,17/06/2015,beef,2015,6,17,2
3495,17/06/2015,candy,2015,6,17,2
3571,17/06/2015,rolls/buns,2015,6,17,2
3571,17/06/2015,hygiene articles,2015,6,17,2
3582,17/06/2015,cream cheese ,2015,6,17,2
3582,17/06/2015,fruit/vegetable juice,2015,6,17,2
3582,17/06/2015,whole milk,2015,6,17,2
3582,17/06/2015,shopping bags,2015,6,17,2
3661,17/06/2015,whole milk,2015,6,17,2
3661,17/06/2015,butter,2015,6,17,2
3783,17/06/2015,finished products,2015,6,17,2
3783,17/06/2015,cream cheese ,2015,6,17,2
3971,17/06/2015,tropical fruit,2015,6,17,2
3971,17/06/2015,sausage,2015,6,17,2
3971,17/06/2015,hamburger meat,2015,6,17,2
3971,17/06/2015,zwieback,2015,6,17,2
3971,17/06/2015,specialty cheese,2015,6,17,2
3971,17/06/2015,domestic eggs,2015,6,17,2
3987,17/06/2015,citrus fruit,2015,6,17,2
3987,17/06/2015,pastry,2015,6,17,2
3987,17/06/2015,rolls/buns,2015,6,17,2
4217,17/06/2015,salt,2015,6,17,2
4217,17/06/2015,soda,2015,6,17,2
4217,17/06/2015,rolls/buns,2015,6,17,2
4266,17/06/2015,soda,2015,6,17,2
4266,17/06/2015,berries,2015,6,17,2
4266,17/06/2015,root vegetables,2015,6,17,2
4266,17/06/2015,bottled beer,2015,6,17,2
4441,17/06/2015,packaged fruit/vegetables,2015,6,17,2
4441,17/06/2015,dishes,2015,6,17,2
4452,17/06/2015,pastry,2015,6,17,2
4452,17/06/2015,pork,2015,6,17,2
4852,17/06/2015,whole milk,2015,6,17,2
4852,17/06/2015,pastry,2015,6,17,2
1046,18/06/2015,whole milk,2015,6,18,3
1046,18/06/2015,pastry,2015,6,18,3
1491,18/06/2015,frankfurter,2015,6,18,3
1491,18/06/2015,citrus fruit,2015,6,18,3
